Year,Month,Day,Area,Category
1976,2,13,0.8573,3
1976,2,14,0.9246,4
1976,2,15,0.9919,4
1976,2,16,0.9407,4
1976,2,17,0.8734,5
1976,2,18,0.8061,5
1976,2,19,0.7388,5
1976,2,20,0.6715,5
1976,2,21,0.6042,6
1976,2,22,0.5369,6
1976,2,23,0.4695,7
1976,2,24,0.4022,7
1976,2,25,0.3349,7
1976,2,26,0.2676,7
1976,2,27,0.2003,7
1976,2,28,0.133,7
1976,2,29,0.0657,0
1976,3,1,0.0016,0
1976,3,2,0.0689,0
1976,3,3,0.1362,1
1976,3,4,0.2034,1
1976,3,5,0.2707,1
1976,3,6,0.3379,1
1976,3,7,0.4052,2
1976,3,8,0.4724,2
1976,3,9,0.5397,3
1976,3,10,0.6069,3
1976,3,11,0.6742,3
1976,3,12,0.7414,3
1976,3,13,0.8087,3
1976,3,14,0.8759,4
1976,3,15,0.9432,4
1976,3,16,0.9896,4
1976,3,17,0.9223,4
1976,3,18,0.855,5
1976,3,19,0.7878,5
1976,3,20,0.7205,5
1976,3,21,0.6533,5
1976,3,22,0.586,6
1976,3,23,0.5188,6
1976,3,24,0.4515,7
1976,3,25,0.3843,7
1976,3,26,0.317,7
1976,3,27,0.2498,7
1976,3,28,0.1825,7
1976,3,29,0.1153,0
1976,3,30,0.048,0
1976,3,31,0.0193,0
1976,4,1,0.0866,0
1976,4,2,0.1539,1
1976,4,3,0.2212,1
1976,4,4,0.2885,1
1976,4,5,0.3558,1
1976,4,6,0.4231,2
1976,4,7,0.4904,2
1976,4,8,0.5577,3
1976,4,9,0.625,3
1976,4,10,0.6923,3
1976,4,11,0.7596,3
1976,4,12,0.8269,3
1976,4,13,0.8942,4
1976,4,14,0.9615,4
1976,4,15,0.9712,4
1976,4,16,0.9039,4
1976,4,17,0.8366,5
1976,4,18,0.7693,5
1976,4,19,0.702,5
1976,4,20,0.6347,5
1976,4,21,0.5674,6
1976,4,22,0.5001,6
1976,4,23,0.4328,7
1976,4,24,0.3655,7
1976,4,25,0.2982,7
1976,4,26,0.2309,7
1976,4,27,0.1636,7
1976,4,28,0.0963,0
1976,4,29,0.029,0
1976,4,30,0.0384,0
1976,5,1,0.1059,0
1976,5,2,0.1734,1
1976,5,3,0.2408,1
1976,5,4,0.3083,1
1976,5,5,0.3758,2
1976,5,6,0.4432,2
1976,5,7,0.5107,2
1976,5,8,0.5782,3
1976,5,9,0.6457,3
1976,5,10,0.7131,3
1976,5,11,0.7806,3
1976,5,12,0.8481,3
1976,5,13,0.9155,4
1976,5,14,0.983,4
1976,5,15,0.9495,4
1976,5,16,0.8821,4
1976,5,17,0.8146,5
1976,5,18,0.7471,5
1976,5,19,0.6797,5
1976,5,20,0.6122,6
1976,5,21,0.5447,6
1976,5,22,0.4773,6
1976,5,23,0.4098,7
1976,5,24,0.3423,7
1976,5,25,0.2749,7
1976,5,26,0.2074,7
1976,5,27,0.1399,7
1976,5,28,0.0725,0
1976,5,29,0.005,0
1976,5,30,0.0627,0
1976,5,31,0.1304,1
1976,6,1,0.1981,1
1976,6,2,0.2658,1
1976,6,3,0.3335,1
1976,6,4,0.4012,2
1976,6,5,0.4689,2
1976,6,6,0.5365,3
1976,6,7,0.6042,3
1976,6,8,0.6719,3
1976,6,9,0.7396,3
1976,6,10,0.8073,3
1976,6,11,0.875,4
1976,6,12,0.9427,4
1976,6,13,0.9896,4
1976,6,14,0.9219,4
1976,6,15,0.8542,5
1976,6,16,0.7865,5
1976,6,17,0.7188,5
1976,6,18,0.6511,5
1976,6,19,0.5834,6
1976,6,20,0.5157,6
1976,6,21,0.448,7
1976,6,22,0.3803,7
1976,6,23,0.3126,7
1976,6,24,0.2449,7
1976,6,25,0.1772,7
1976,6,26,0.1095,0
1976,6,27,0.0418,0
1976,6,28,0.0259,0
1976,6,29,0.0939,0
1976,6,30,0.1618,1
1976,7,1,0.2297,1
1976,7,2,0.2976,1
1976,7,3,0.3655,1
1976,7,4,0.4334,2
1976,7,5,0.5013,2
1976,7,6,0.5692,3
1976,7,7,0.6371,3
1976,7,8,0.705,3
1976,7,9,0.773,3
1976,7,10,0.8409,3
1976,7,11,0.9088,4
1976,7,12,0.9767,4
1976,7,13,0.9554,4
1976,7,14,0.8875,4
1976,7,15,0.8196,5
1976,7,16,0.7517,5
1976,7,17,0.6838,5
1976,7,18,0.6158,6
1976,7,19,0.5479,6
1976,7,20,0.48,6
1976,7,21,0.4121,7
1976,7,22,0.3442,7
1976,7,23,0.2763,7
1976,7,24,0.2084,7
1976,7,25,0.1405,7
1976,7,26,0.0726,0
1976,7,27,0.0047,0
1976,7,28,0.0634,0
1976,7,29,0.1314,1
1976,7,30,0.1995,1
1976,7,31,0.2675,1
1976,8,1,0.3356,1
1976,8,2,0.4036,2
1976,8,3,0.4717,2
1976,8,4,0.5397,3
1976,8,5,0.6078,3
1976,8,6,0.6758,3
1976,8,7,0.7439,3
1976,8,8,0.8119,3
1976,8,9,0.88,4
1976,8,10,0.948,4
1976,8,11,0.9839,4
1976,8,12,0.9159,4
1976,8,13,0.8478,5
1976,8,14,0.7798,5
1976,8,15,0.7117,5
1976,8,16,0.6437,5
1976,8,17,0.5756,6
1976,8,18,0.5076,6
1976,8,19,0.4395,7
1976,8,20,0.3715,7
1976,8,21,0.3034,7
1976,8,22,0.2354,7
1976,8,23,0.1673,7
1976,8,24,0.0993,0
1976,8,25,0.0312,0
1976,8,26,0.0369,0
1976,8,27,0.105,0
1976,8,28,0.173,1
1976,8,29,0.2411,1
1976,8,30,0.3092,1
1976,8,31,0.3773,2
1976,9,1,0.4454,2
1976,9,2,0.5135,2
1976,9,3,0.5816,3
1976,9,4,0.6497,3
1976,9,5,0.7178,3
1976,9,6,0.7859,3
1976,9,7,0.854,3
1976,9,8,0.9221,4
1976,9,9,0.9902,4
1976,9,10,0.9417,4
1976,9,11,0.8736,5
1976,9,12,0.8055,5
1976,9,13,0.7374,5
1976,9,14,0.6694,5
1976,9,15,0.6013,6
1976,9,16,0.5332,6
1976,9,17,0.4651,7
1976,9,18,0.397,7
1976,9,19,0.3289,7
1976,9,20,0.2608,7
1976,9,21,0.1927,7
1976,9,22,0.1246,0
1976,9,23,0.0565,0
1976,9,24,0.0116,0
1976,9,25,0.0796,0
1976,9,26,0.1477,1
1976,9,27,0.2158,1
1976,9,28,0.2838,1
1976,9,29,0.3519,1
1976,9,30,0.42,2
1976,10,1,0.488,2
1976,10,2,0.5561,3
1976,10,3,0.6241,3
1976,10,4,0.6922,3
1976,10,5,0.7603,3
1976,10,6,0.8283,3
1976,10,7,0.8964,4
1976,10,8,0.9644,4
1976,10,9,0.9675,4
1976,10,10,0.8994,4
1976,10,11,0.8314,5
1976,10,12,0.7633,5
1976,10,13,0.6952,5
1976,10,14,0.6272,5
1976,10,15,0.5591,6
1976,10,16,0.4911,6
1976,10,17,0.423,7
1976,10,18,0.3549,7
1976,10,19,0.2869,7
1976,10,20,0.2188,7
1976,10,21,0.1508,7
1976,10,22,0.0827,0
1976,10,23,0.0146,0
1976,10,24,0.0534,0
1976,10,25,0.1214,0
1976,10,26,0.1893,1
1976,10,27,0.2573,1
1976,10,28,0.3253,1
1976,10,29,0.3933,2
1976,10,30,0.4613,2
1976,10,31,0.5293,3
1976,11,1,0.5973,3
1976,11,2,0.6653,3
1976,11,3,0.7332,3
1976,11,4,0.8012,3
1976,11,5,0.8692,3
1976,11,6,0.9372,4
1976,11,7,0.9948,4
1976,11,8,0.9268,4
1976,11,9,0.8588,5
1976,11,10,0.7909,5
1976,11,11,0.7229,5
1976,11,12,0.6549,5
1976,11,13,0.5869,6
1976,11,14,0.5189,6
1976,11,15,0.4509,7
1976,11,16,0.3829,7
1976,11,17,0.3149,7
1976,11,18,0.247,7
1976,11,19,0.179,7
1976,11,20,0.111,0
1976,11,21,0.043,0
1976,11,22,0.025,0
1976,11,23,0.0929,0
1976,11,24,0.1608,1
1976,11,25,0.2287,1
1976,11,26,0.2965,1
1976,11,27,0.3644,1
1976,11,28,0.4323,2
1976,11,29,0.5002,2
1976,11,30,0.5681,3
1976,12,1,0.636,3
1976,12,2,0.7039,3
1976,12,3,0.7718,3
1976,12,4,0.8397,3
1976,12,5,0.9076,4
1976,12,6,0.9755,4
1976,12,7,0.9566,4
1976,12,8,0.8887,4
1976,12,9,0.8208,5
1976,12,10,0.7529,5
1976,12,11,0.685,5
1976,12,12,0.6171,6
1976,12,13,0.5492,6
1976,12,14,0.4813,6
1976,12,15,0.4134,7
1976,12,16,0.3455,7
1976,12,17,0.2776,7
1976,12,18,0.2097,7
1976,12,19,0.1418,7
1976,12,20,0.0739,0
1976,12,21,0.006,0
1976,12,22,0.0618,0
1976,12,23,0.1296,1
1976,12,24,0.1974,1
1976,12,25,0.2651,1
1976,12,26,0.3329,1
1976,12,27,0.4007,2
1976,12,28,0.4685,2
1976,12,29,0.5363,3
1976,12,30,0.6041,3
1976,12,31,0.6719,3
1977,1,1,0.7397,3
1977,1,2,0.8075,3
1977,1,3,0.8753,4
1977,1,4,0.9431,4
1977,1,5,0.9891,4
1977,1,6,0.9214,4
1977,1,7,0.8536,5
1977,1,8,0.7858,5
1977,1,9,0.718,5
1977,1,10,0.6502,5
1977,1,11,0.5824,6
1977,1,12,0.5146,6
1977,1,13,0.4468,7
1977,1,14,0.379,7
1977,1,15,0.3112,7
1977,1,16,0.2434,7
1977,1,17,0.1756,7
1977,1,18,0.1079,0
1977,1,19,0.0401,0
1977,1,20,0.0277,0
1977,1,21,0.0953,0
1977,1,22,0.163,1
1977,1,23,0.2307,1
1977,1,24,0.2983,1
1977,1,25,0.366,1
1977,1,26,0.4336,2
1977,1,27,0.5013,2
1977,1,28,0.569,3
1977,1,29,0.6366,3
1977,1,30,0.7043,3
1977,1,31,0.7719,3
1977,2,1,0.8396,3
1977,2,2,0.9073,4
1977,2,3,0.9749,4
1977,2,4,0.9574,4
1977,2,5,0.8898,4
1977,2,6,0.8221,5
1977,2,7,0.7544,5
1977,2,8,0.6868,5
1977,2,9,0.6191,6
1977,2,10,0.5515,6
1977,2,11,0.4838,6
1977,2,12,0.4161,7
1977,2,13,0.3485,7
1977,2,14,0.2808,7
1977,2,15,0.2132,7
1977,2,16,0.1455,7
1977,2,17,0.0778,0
1977,2,18,0.0102,0
1977,2,19,0.0573,0
1977,2,20,0.1249,0
1977,2,21,0.1924,1
1977,2,22,0.2599,1
1977,2,23,0.3274,1
1977,2,24,0.3949,2
1977,2,25,0.4625,2
1977,2,26,0.53,3
1977,2,27,0.5975,3
1977,2,28,0.665,3
1977,3,1,0.7325,3
1977,3,2,0.8,3
1977,3,3,0.8676,3
1977,3,4,0.9351,4
1977,3,5,0.9974,4
1977,3,6,0.9299,4
1977,3,7,0.8624,5
1977,3,8,0.7949,5
1977,3,9,0.7273,5
1977,3,10,0.6598,5
1977,3,11,0.5923,6
1977,3,12,0.5248,6
1977,3,13,0.4573,7
1977,3,14,0.3898,7
1977,3,15,0.3222,7
1977,3,16,0.2547,7
1977,3,17,0.1872,7
1977,3,18,0.1197,0
1977,3,19,0.0522,0
1977,3,20,0.0153,0
1977,3,21,0.0827,0
1977,3,22,0.1501,1
1977,3,23,0.2176,1
1977,3,24,0.285,1
1977,3,25,0.3524,1
1977,3,26,0.4198,2
1977,3,27,0.4872,2
1977,3,28,0.5546,3
1977,3,29,0.622,3
1977,3,30,0.6894,3
1977,3,31,0.7568,3
1977,4,1,0.8243,3
1977,4,2,0.8917,4
1977,4,3,0.9591,4
1977,4,4,0.9735,4
1977,4,5,0.9061,4
1977,4,6,0.8387,5
1977,4,7,0.7713,5
1977,4,8,0.7039,5
1977,4,9,0.6364,5
1977,4,10,0.569,6
1977,4,11,0.5016,6
1977,4,12,0.4342,7
1977,4,13,0.3668,7
1977,4,14,0.2994,7
1977,4,15,0.232,7
1977,4,16,0.1646,7
1977,4,17,0.0972,0
1977,4,18,0.0297,0
1977,4,19,0.0377,0
1977,4,20,0.105,0
1977,4,21,0.1724,1
1977,4,22,0.2398,1
1977,4,23,0.3072,1
1977,4,24,0.3746,1
1977,4,25,0.442,2
1977,4,26,0.5094,2
1977,4,27,0.5768,3
1977,4,28,0.6442,3
1977,4,29,0.7116,3
1977,4,30,0.7789,3
1977,5,1,0.8463,3
1977,5,2,0.9137,4
1977,5,3,0.9811,4
1977,5,4,0.9515,4
1977,5,5,0.8841,4
1977,5,6,0.8167,5
1977,5,7,0.7493,5
1977,5,8,0.6819,5
1977,5,9,0.6145,6
1977,5,10,0.5471,6
1977,5,11,0.4798,6
1977,5,12,0.4124,7
1977,5,13,0.345,7
1977,5,14,0.2776,7
1977,5,15,0.2102,7
1977,5,16,0.1428,7
1977,5,17,0.0754,0
1977,5,18,0.008,0
1977,5,19,0.0594,0
1977,5,20,0.1269,1
1977,5,21,0.1944,1
1977,5,22,0.2618,1
1977,5,23,0.3293,1
1977,5,24,0.3967,2
1977,5,25,0.4642,2
1977,5,26,0.5317,3
1977,5,27,0.5991,3
1977,5,28,0.6666,3
1977,5,29,0.734,3
1977,5,30,0.8015,3
1977,5,31,0.869,3
1977,6,1,0.9364,4
1977,6,2,0.9961,4
1977,6,3,0.9287,4
1977,6,4,0.8612,5
1977,6,5,0.7937,5
1977,6,6,0.7263,5
1977,6,7,0.6588,5
1977,6,8,0.5913,6
1977,6,9,0.5239,6
1977,6,10,0.4564,7
1977,6,11,0.389,7
1977,6,12,0.3215,7
1977,6,13,0.254,7
1977,6,14,0.1866,7
1977,6,15,0.1191,0
1977,6,16,0.0517,0
1977,6,17,0.0158,0
1977,6,18,0.0834,0
1977,6,19,0.151,1
1977,6,20,0.2186,1
1977,6,21,0.2862,1
1977,6,22,0.3537,1
1977,6,23,0.4213,2
1977,6,24,0.4889,2
1977,6,25,0.5565,3
1977,6,26,0.6241,3
1977,6,27,0.6917,3
1977,6,28,0.7593,3
1977,6,29,0.8268,3
1977,6,30,0.8944,4
1977,7,1,0.962,4
1977,7,2,0.9704,4
1977,7,3,0.9028,4
1977,7,4,0.8352,5
1977,7,5,0.7677,5
1977,7,6,0.7001,5
1977,7,7,0.6325,5
1977,7,8,0.5649,6
1977,7,9,0.4973,6
1977,7,10,0.4297,7
1977,7,11,0.3622,7
1977,7,12,0.2946,7
1977,7,13,0.227,7
1977,7,14,0.1594,7
1977,7,15,0.0918,0
1977,7,16,0.0242,0
1977,7,17,0.0434,0
1977,7,18,0.1111,0
1977,7,19,0.1788,1
1977,7,20,0.2466,1
1977,7,21,0.3143,1
1977,7,22,0.382,2
1977,7,23,0.4497,2
1977,7,24,0.5174,2
1977,7,25,0.5851,3
1977,7,26,0.6528,3
1977,7,27,0.7205,3
1977,7,28,0.7882,3
1977,7,29,0.8559,3
1977,7,30,0.9237,4
1977,7,31,0.9914,4
1977,8,1,0.9409,4
1977,8,2,0.8732,5
1977,8,3,0.8055,5
1977,8,4,0.7378,5
1977,8,5,0.6701,5
1977,8,6,0.6024,6
1977,8,7,0.5347,6
1977,8,8,0.467,7
1977,8,9,0.3993,7
1977,8,10,0.3315,7
1977,8,11,0.2638,7
1977,8,12,0.1961,7
1977,8,13,0.1284,7
1977,8,14,0.0607,0
1977,8,15,0.007,0
1977,8,16,0.0748,0
1977,8,17,0.1426,1
1977,8,18,0.2104,1
1977,8,19,0.2783,1
1977,8,20,0.3461,1
1977,8,21,0.4139,2
1977,8,22,0.4817,2
1977,8,23,0.5495,3
1977,8,24,0.6173,3
1977,8,25,0.6851,3
1977,8,26,0.7529,3
1977,8,27,0.8207,3
1977,8,28,0.8885,4
1977,8,29,0.9564,4
1977,8,30,0.9758,4
1977,8,31,0.908,4
1977,9,1,0.8402,5
1977,9,2,0.7724,5
1977,9,3,0.7046,5
1977,9,4,0.6368,5
1977,9,5,0.569,6
1977,9,6,0.5012,6
1977,9,7,0.4334,7
1977,9,8,0.3655,7
1977,9,9,0.2977,7
1977,9,10,0.2299,7
1977,9,11,0.1621,7
1977,9,12,0.0943,0
1977,9,13,0.0265,0
1977,9,14,0.0414,0
1977,9,15,0.1092,0
1977,9,16,0.1771,1
1977,9,17,0.245,1
1977,9,18,0.3129,1
1977,9,19,0.3808,2
1977,9,20,0.4486,2
1977,9,21,0.5165,2
1977,9,22,0.5844,3
1977,9,23,0.6523,3
1977,9,24,0.7202,3
1977,9,25,0.788,3
1977,9,26,0.8559,3
1977,9,27,0.9238,4
1977,9,28,0.9917,4
1977,9,29,0.9405,4
1977,9,30,0.8726,5
1977,10,1,0.8047,5
1977,10,2,0.7368,5
1977,10,3,0.6689,5
1977,10,4,0.6011,6
1977,10,5,0.5332,6
1977,10,6,0.4653,7
1977,10,7,0.3974,7
1977,10,8,0.3295,7
1977,10,9,0.2617,7
1977,10,10,0.1938,7
1977,10,11,0.1259,7
1977,10,12,0.058,0
1977,10,13,0.0099,0
1977,10,14,0.0778,0
1977,10,15,0.1457,1
1977,10,16,0.2137,1
1977,10,17,0.2816,1
1977,10,18,0.3495,1
1977,10,19,0.4174,2
1977,10,20,0.4854,2
1977,10,21,0.5533,3
1977,10,22,0.6212,3
1977,10,23,0.6891,3
1977,10,24,0.7571,3
1977,10,25,0.825,3
1977,10,26,0.8929,4
1977,10,27,0.9608,4
1977,10,28,0.9712,4
1977,10,29,0.9033,4
1977,10,30,0.8354,5
1977,10,31,0.7674,5
1977,11,1,0.6995,5
1977,11,2,0.6316,5
1977,11,3,0.5637,6
1977,11,4,0.4957,6
1977,11,5,0.4278,7
1977,11,6,0.3599,7
1977,11,7,0.292,7
1977,11,8,0.224,7
1977,11,9,0.1561,7
1977,11,10,0.0882,0
1977,11,11,0.0203,0
1977,11,12,0.0477,0
1977,11,13,0.1156,0
1977,11,14,0.1836,1
1977,11,15,0.2515,1
1977,11,16,0.3195,1
1977,11,17,0.3874,2
1977,11,18,0.4554,2
1977,11,19,0.5233,2
1977,11,20,0.5913,3
1977,11,21,0.6593,3
1977,11,22,0.7272,3
1977,11,23,0.7952,3
1977,11,24,0.8631,3
1977,11,25,0.9311,4
1977,11,26,0.999,4
1977,11,27,0.933,4
1977,11,28,0.8651,5
1977,11,29,0.7971,5
1977,11,30,0.7292,5
1977,12,1,0.6612,5
1977,12,2,0.5933,6
1977,12,3,0.5253,6
1977,12,4,0.4574,7
1977,12,5,0.3894,7
1977,12,6,0.3215,7
1977,12,7,0.2535,7
1977,12,8,0.1856,7
1977,12,9,0.1176,0
1977,12,10,0.0497,0
1977,12,11,0.0183,0
1977,12,12,0.0862,0
1977,12,13,0.1542,1
1977,12,14,0.2221,1
1977,12,15,0.2901,1
1977,12,16,0.358,1
1977,12,17,0.4259,2
1977,12,18,0.4939,2
1977,12,19,0.5618,3
1977,12,20,0.6298,3
1977,12,21,0.6977,3
1977,12,22,0.7657,3
1977,12,23,0.8336,3
1977,12,24,0.9016,4
1977,12,25,0.9695,4
1977,12,26,0.9625,4
1977,12,27,0.8946,4
1977,12,28,0.8267,5
1977,12,29,0.7587,5
1977,12,30,0.6908,5
1977,12,31,0.6228,6
1978,1,1,0.5549,6
1978,1,2,0.4869,6
1978,1,3,0.419,7
1978,1,4,0.351,7
1978,1,5,0.2831,7
1978,1,6,0.2151,7
1978,1,7,0.1472,7
1978,1,8,0.0793,0
1978,1,9,0.0113,0
1978,1,10,0.0566,0
1978,1,11,0.1245,0
1978,1,12,0.1924,1
1978,1,13,0.2603,1
1978,1,14,0.3282,1
1978,1,15,0.3961,2
1978,1,16,0.464,2
1978,1,17,0.5319,3
1978,1,18,0.5998,3
1978,1,19,0.6677,3
1978,1,20,0.7356,3
1978,1,21,0.8035,3
1978,1,22,0.8714,3
1978,1,23,0.9393,4
1978,1,24,0.9928,4
1978,1,25,0.9249,4
1978,1,26,0.857,5
1978,1,27,0.7891,5
1978,1,28,0.7212,5
1978,1,29,0.6533,5
1978,1,30,0.5854,6
1978,1,31,0.5175,6
1978,2,1,0.4496,7
1978,2,2,0.3817,7
1978,2,3,0.3138,7
1978,2,4,0.2459,7
1978,2,5,0.178,7
1978,2,6,0.1101,0
1978,2,7,0.0422,0
1978,2,8,0.0257,0
1978,2,9,0.0935,0
1978,2,10,0.1614,1
1978,2,11,0.2292,1
1978,2,12,0.297,1
1978,2,13,0.3648,1
1978,2,14,0.4327,2
1978,2,15,0.5005,2
1978,2,16,0.5683,3
1978,2,17,0.6361,3
1978,2,18,0.704,3
1978,2,19,0.7718,3
1978,2,20,0.8396,3
1978,2,21,0.9074,4
1978,2,22,0.9753,4
1978,2,23,0.9569,4
1978,2,24,0.8891,4
1978,2,25,0.8213,5
1978,2,26,0.7534,5
1978,2,27,0.6856,5
1978,2,28,0.6178,6
1978,3,1,0.55,6
1978,3,2,0.4821,6
1978,3,3,0.4143,7
1978,3,4,0.3465,7
1978,3,5,0.2787,7
1978,3,6,0.2108,7
1978,3,7,0.143,7
1978,3,8,0.0752,0
1978,3,9,0.0074,0
1978,3,10,0.0604,0
1978,3,11,0.1281,1
1978,3,12,0.1959,1
1978,3,13,0.2636,1
1978,3,14,0.3313,1
1978,3,15,0.3991,2
1978,3,16,0.4668,2
1978,3,17,0.5345,3
1978,3,18,0.6023,3
1978,3,19,0.67,3
1978,3,20,0.7377,3
1978,3,21,0.8055,3
1978,3,22,0.8732,3
1978,3,23,0.9409,4
1978,3,24,0.9913,4
1978,3,25,0.9236,4
1978,3,26,0.8559,5
1978,3,27,0.7881,5
1978,3,28,0.7204,5
1978,3,29,0.6527,5
1978,3,30,0.5849,6
1978,3,31,0.5172,6
1978,4,1,0.4495,7
1978,4,2,0.3817,7
1978,4,3,0.314,7
1978,4,4,0.2463,7
1978,4,5,0.1785,7
1978,4,6,0.1108,0
1978,4,7,0.043,0
1978,4,8,0.0247,0
1978,4,9,0.0923,0
1978,4,10,0.16,1
1978,4,11,0.2276,1
1978,4,12,0.2953,1
1978,4,13,0.3629,1
1978,4,14,0.4306,2
1978,4,15,0.4982,2
1978,4,16,0.5659,3
1978,4,17,0.6335,3
1978,4,18,0.7012,3
1978,4,19,0.7688,3
1978,4,20,0.8365,3
1978,4,21,0.9041,4
1978,4,22,0.9718,4
1978,4,23,0.9606,4
1978,4,24,0.8929,4
1978,4,25,0.8253,5
1978,4,26,0.7576,5
1978,4,27,0.69,5
1978,4,28,0.6223,6
1978,4,29,0.5547,6
1978,4,30,0.487,6
1978,5,1,0.4194,7
1978,5,2,0.3517,7
1978,5,3,0.2841,7
1978,5,4,0.2164,7
1978,5,5,0.1488,7
1978,5,6,0.0811,0
1978,5,7,0.0135,0
1978,5,8,0.0541,0
1978,5,9,0.1217,0
1978,5,10,0.1893,1
1978,5,11,0.2569,1
1978,5,12,0.3245,1
1978,5,13,0.392,2
1978,5,14,0.4596,2
1978,5,15,0.5272,3
1978,5,16,0.5948,3
1978,5,17,0.6624,3
1978,5,18,0.7299,3
1978,5,19,0.7975,3
1978,5,20,0.8651,3
1978,5,21,0.9327,4
1978,5,22,0.9997,4
1978,5,23,0.9321,4
1978,5,24,0.8646,5
1978,5,25,0.797,5
1978,5,26,0.7294,5
1978,5,27,0.6618,5
1978,5,28,0.5942,6
1978,5,29,0.5266,6
1978,5,30,0.4591,7
1978,5,31,0.3915,7
1978,6,1,0.3239,7
1978,6,2,0.2563,7
1978,6,3,0.1887,7
1978,6,4,0.1212,0
1978,6,5,0.0536,0
1978,6,6,0.014,0
1978,6,7,0.0815,0
1978,6,8,0.1491,1
1978,6,9,0.2166,1
1978,6,10,0.2841,1
1978,6,11,0.3516,1
1978,6,12,0.4192,2
1978,6,13,0.4867,2
1978,6,14,0.5542,3
1978,6,15,0.6218,3
1978,6,16,0.6893,3
1978,6,17,0.7568,3
1978,6,18,0.8243,3
1978,6,19,0.8919,4
1978,6,20,0.9594,4
1978,6,21,0.9731,4
1978,6,22,0.9055,4
1978,6,23,0.838,5
1978,6,24,0.7705,5
1978,6,25,0.703,5
1978,6,26,0.6354,5
1978,6,27,0.5679,6
1978,6,28,0.5004,6
1978,6,29,0.4329,7
1978,6,30,0.3653,7
1978,7,1,0.2978,7
1978,7,2,0.2303,7
1978,7,3,0.1627,7
1978,7,4,0.0952,0
1978,7,5,0.0277,0
1978,7,6,0.0398,0
1978,7,7,0.1073,0
1978,7,8,0.1748,1
1978,7,9,0.2423,1
1978,7,10,0.3098,1
1978,7,11,0.3773,2
1978,7,12,0.4448,2
1978,7,13,0.5123,2
1978,7,14,0.5798,3
1978,7,15,0.6473,3
1978,7,16,0.7148,3
1978,7,17,0.7823,3
1978,7,18,0.8498,3
1978,7,19,0.9172,4
1978,7,20,0.9847,4
1978,7,21,0.9478,4
1978,7,22,0.8803,4
1978,7,23,0.8128,5
1978,7,24,0.7453,5
1978,7,25,0.6778,5
1978,7,26,0.6103,6
1978,7,27,0.5428,6
1978,7,28,0.4753,6
1978,7,29,0.4078,7
1978,7,30,0.3403,7
1978,7,31,0.2728,7
1978,8,1,0.2053,7
1978,8,2,0.1378,7
1978,8,3,0.0703,0
1978,8,4,0.0028,0
1978,8,5,0.0647,0
1978,8,6,0.1322,1
1978,8,7,0.1996,1
1978,8,8,0.2671,1
1978,8,9,0.3346,1
1978,8,10,0.4021,2
1978,8,11,0.4696,2
1978,8,12,0.5371,3
1978,8,13,0.6046,3
1978,8,14,0.6721,3
1978,8,15,0.7396,3
1978,8,16,0.8071,3
1978,8,17,0.8746,3
1978,8,18,0.9421,4
1978,8,19,0.9904,4
1978,8,20,0.9229,4
1978,8,21,0.8554,5
1978,8,22,0.7879,5
1978,8,23,0.7204,5
1978,8,24,0.6529,5
1978,8,25,0.5854,6
1978,8,26,0.5179,6
1978,8,27,0.4504,7
1978,8,28,0.3829,7
1978,8,29,0.3154,7
1978,8,30,0.2479,7
1978,8,31,0.1804,7
1978,9,1,0.1129,0
1978,9,2,0.0454,0
1978,9,3,0.0221,0
1978,9,4,0.0897,0
1978,9,5,0.1572,1
1978,9,6,0.2248,1
1978,9,7,0.2923,1
1978,9,8,0.3599,1
1978,9,9,0.4274,2
1978,9,10,0.495,2
1978,9,11,0.5625,3
1978,9,12,0.6301,3
1978,9,13,0.6977,3
1978,9,14,0.7652,3
1978,9,15,0.8328,3
1978,9,16,0.9003,4
1978,9,17,0.9679,4
1978,9,18,0.9646,4
1978,9,19,0.897,4
1978,9,20,0.8295,5
1978,9,21,0.7619,5
1978,9,22,0.6943,5
1978,9,23,0.6268,5
1978,9,24,0.5592,6
1978,9,25,0.4917,6
1978,9,26,0.4241,7
1978,9,27,0.3566,7
1978,9,28,0.289,7
1978,9,29,0.2215,7
1978,9,30,0.1539,7
1978,10,1,0.0864,0
1978,10,2,0.0188,0
1978,10,3,0.0488,0
1978,10,4,0.1165,0
1978,10,5,0.1842,1
1978,10,6,0.2518,1
1978,10,7,0.3195,1
1978,10,8,0.3871,2
1978,10,9,0.4548,2
1978,10,10,0.5225,2
1978,10,11,0.5901,3
1978,10,12,0.6578,3
1978,10,13,0.7254,3
1978,10,14,0.7931,3
1978,10,15,0.8608,3
1978,10,16,0.9284,4
1978,10,17,0.9961,4
1978,10,18,0.9363,4
1978,10,19,0.8686,5
1978,10,20,0.8009,5
1978,10,21,0.7333,5
1978,10,22,0.6656,5
1978,10,23,0.598,6
1978,10,24,0.5303,6
1978,10,25,0.4626,7
1978,10,26,0.395,7
1978,10,27,0.3273,7
1978,10,28,0.2597,7
1978,10,29,0.192,7
1978,10,30,0.1244,0
1978,10,31,0.0567,0
1978,11,1,0.011,0
1978,11,2,0.0788,0
1978,11,3,0.1465,1
1978,11,4,0.2143,1
1978,11,5,0.2821,1
1978,11,6,0.3499,1
1978,11,7,0.4176,2
1978,11,8,0.4854,2
1978,11,9,0.5532,3
1978,11,10,0.621,3
1978,11,11,0.6887,3
1978,11,12,0.7565,3
1978,11,13,0.8243,3
